"id","userId","searchDate","cameraCount","reason"
"50e6c163-8a7b-4fa8-b663-a59d43a4a0c4","325a26bc-7533-48c4-a5ce-3a50889945ce","2025-06-20 02:00:09.860",2522,"investigation"
"a5af9988-02d6-4eff-866b-796ffef18189","0637141a-c81a-4f61-970b-336114802e73","2025-06-20 02:00:41.336",2522,"investigative"
"6a91584c-fc82-4857-84a5-a283ce8162fa","325a26bc-7533-48c4-a5ce-3a50889945ce","2025-06-20 02:02:34.167",2522,"Daytime search for best result"
"94c2da6b-c25b-4daa-81c8-c5c046fa149f","14575771-5a1a-458d-a2d9-b43b9a1e93bf","2025-06-20 02:03:10.965",94,"INVESTIGATION"
"e5b148e4-7859-4b7a-85f3-24d05cc439d6","a68a3b4d-612c-4f24-9802-18fdfb12201f","2025-06-20 03:00:58.723",2522,"investigation"
"c84d3910-2f33-4414-997a-1ab0cf5fd91e","f2470515-5d8f-4dee-b2f4-0b6705cc23c5","2025-06-20 05:01:24.955",94,"investigative"
"e1be7fb3-eaaf-42b1-8a93-9cf14fe1923e","a68a3b4d-612c-4f24-9802-18fdfb12201f","2025-06-20 05:20:42.571",94,"investigation"
"6b967d65-fd3a-470c-9565-1332f22f774c","82b3ee30-b6fb-4f19-9834-f658b1f1144a","2025-06-20 18:14:40.107",85235,"investigation"
"01669f55-526c-42df-b6aa-2a90f8016627","0098cce9-75ca-4dcf-b5a0-c012a3575941","2025-06-20 20:53:23.891",94,"investigation"
"934350ef-27a1-4223-850d-1ba600330719","0098cce9-75ca-4dcf-b5a0-c012a3575941","2025-06-20 20:56:01.087",94,"investigative"
"b2cfd594-6983-4ebd-89b8-1f24a3f40026","faa06b93-61c0-4af3-8720-177318d886c7","2025-06-20 20:57:56.029",94,"invest"
"9af30f0d-0f2c-4d70-a44f-22867de6792b","ec6f920d-8591-4e9c-9d45-b0376ec9266c","2025-06-20 20:59:26.868",94,"investigation"
"20eb303d-d613-4702-a24c-cf17e01414f5","0098cce9-75ca-4dcf-b5a0-c012a3575941","2025-06-20 21:01:00.924",2606,"investigative"
"a12baeb7-04f0-4e55-be78-c1c1c2a00aa9","ac4fb702-8f91-4da6-b6b2-220ded49c3da","2025-06-20 21:01:37.246",2524,"investigation"
"2033c109-5185-461f-a628-213538bc6a5f","0098cce9-75ca-4dcf-b5a0-c012a3575941","2025-06-20 21:08:58.679",94,"investigation"
"fd285da0-3e62-4d06-af82-0b7d25b3faec","faa06b93-61c0-4af3-8720-177318d886c7","2025-06-20 21:27:30.092",94,"invest"
"2adcd5ef-5d67-4a3f-893b-eca76264a491","c1c8db71-0a41-43b2-99a3-d20574d5cae6","2025-06-20 21:44:30.099",94,"investigation"
"aa16cf7e-0f76-4498-b94a-422546c571b7","0098cce9-75ca-4dcf-b5a0-c012a3575941","2025-06-20 22:09:27.362",94,"investigative"
"6c168a3b-0d51-49a9-9456-4dff00026b2c","31e383b7-99eb-4ccd-878a-9a8b440f46bc","2025-06-20 22:12:14.223",94,"investigation"
"984fe0e0-41fd-4970-9121-4535682d5c8c","f2470515-5d8f-4dee-b2f4-0b6705cc23c5","2025-06-20 22:31:56.698",94,"investigative"
"f4dd50d8-2eec-41c7-8b5d-0d907a460e16","faa06b93-61c0-4af3-8720-177318d886c7","2025-06-20 22:39:38.717",94,"invest"
"cfb05d32-8c15-49b5-8313-39227f403bda","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-06-20 23:37:16.964",94,"INVESTIGATION"
"277a418d-2f6c-471e-9da2-893b783260c9","7e478361-4995-42a4-b4f8-990fd72793fe","2025-06-21 00:03:42.159",94,"criminal investigation"
"337c3515-4b70-45da-a4a1-fda67cdc7b33","7e478361-4995-42a4-b4f8-990fd72793fe","2025-06-21 00:04:27.366",94,"Investigation"
"4ee66516-1f7f-4f9f-ab1a-cd39f4ba8980","90d3866a-6b47-4bdd-aeca-ce5ad08ba9d5","2025-06-21 00:57:07.759",2524,"Investigation"
"b1dce3bf-16ff-4e47-9029-6c18811b66aa","90d3866a-6b47-4bdd-aeca-ce5ad08ba9d5","2025-06-21 01:00:06.080",2524,"Investigation"
"5b87966d-9785-410d-a4eb-2addc021edac","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-06-21 01:57:46.448",94,"INVESTIGATION"
"4105253f-45e4-4124-8ba6-cc1e93d66184","0637141a-c81a-4f61-970b-336114802e73","2025-06-21 02:56:54.838",79,"investigation"
"626c15dc-39ee-4da1-b304-6326e9b6eb0e","90d3866a-6b47-4bdd-aeca-ce5ad08ba9d5","2025-06-21 03:03:18.772",2524,"Investigation"
"de9f0562-7e2b-4ab5-bdd7-b96247520e53","d2d12ca8-745d-43bf-b2e3-6b92925c6e23","2025-06-21 06:43:18.229",94,"investigation"
"34fc12de-1907-4727-881a-613d8711292f","999b8168-6ed4-4ed4-b561-585c309440d0","2025-06-21 15:02:57.660",94,"investigation"
"3453fb45-2393-4662-a32e-5857791e7d42","9990f284-43bf-4dad-99bd-080b7c526bca","2025-06-21 16:03:57.962",2524,"Investigation"
"757d19d7-8b89-4c9a-884a-2e9aa3e2420e","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-06-21 17:18:28.178",2524,"ST2"
"505a4817-0f0b-4488-b483-4f72f149eec2","056ab100-d628-4780-9f3e-c6adf76d8283","2025-06-21 17:56:01.754",2607,"inves"
"0ca201e7-296d-4a75-9229-5dc6597a535c","5a867e0e-f6bf-436a-8a87-57eb99da1f4b","2025-06-21 18:08:21.494",2525,"ST2"
"af54e3e5-6fdf-4ee5-a8d6-b2e03527cdb3","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-06-21 19:01:08.037",94,"inv"
"ed1e75dc-29e1-4dc7-abfb-eaebb3f21a1e","493a201b-3808-4c75-85d3-c1e3fed44bcf","2025-06-21 19:58:14.156",94,"Test"
"4c29e2b0-302d-485b-b06e-64e0d1eadb2d","fe88a3bb-c53c-41b6-8ca5-74c4024c8087","2025-06-21 20:24:39.563",2526,"criminal+investigation"
"2fcc1df8-ce1c-4063-a744-591796e3dda9","3abf61c1-7fee-4028-ac21-e3a029e1ed5f","2025-06-21 22:31:36.491",2526,"inv"
"37590da2-2776-494c-8b09-d90c527c4751","faa06b93-61c0-4af3-8720-177318d886c7","2025-06-21 22:52:42.053",94,"invest"
"739199d6-c9ca-4a2a-9302-6278e151bb70","faa06b93-61c0-4af3-8720-177318d886c7","2025-06-21 23:51:27.141",94,"invest"
"9f11880d-02b4-4780-9789-13ad53ecfd69","056ab100-d628-4780-9f3e-c6adf76d8283","2025-06-22 01:03:24.824",94,"invest"
"179709d2-2c0f-42b3-a9df-f9140f175bf5","6e788a1c-9c39-444c-8b80-571daf0db139","2025-06-22 01:07:13.852",2608,"Investigation"
"fc395427-a114-4781-879c-9b0e564a1802","7f7b1fc5-0aff-45fb-b6bb-a35174a7d466","2025-06-22 01:07:13.965",94,"inestigation"
"8d63e1b3-cbb1-4041-a915-3b8ea56567c5","7f7b1fc5-0aff-45fb-b6bb-a35174a7d466","2025-06-22 01:08:47.627",94,"investigation"
"b5a313c5-4b3d-4017-b33a-c17ec3215609","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-06-22 03:48:55.169",94,"Investigation"
"069362da-4fe7-45bd-bf48-30ad407f5395","6e0693f1-1a33-440c-8e94-28ec11f24a4b","2025-06-22 04:32:37.260",94,"DUII / Reckless Driving"
"0a58e922-abf2-4bb2-be1a-6e1cc2d04ba2","6e0693f1-1a33-440c-8e94-28ec11f24a4b","2025-06-22 04:33:38.255",94,"DUII / Reckless"
"7b9fd489-3a96-4651-b1de-845729b56a47","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-06-22 04:40:06.656",94,"investigation"
"9fc50d80-59b8-41ea-8529-c1072c427174","589bab67-cba6-46f1-9b17-63f0c96f9d0b","2025-06-22 08:12:02.446",94,"INVESTIGATION"
"fbffea53-1f4f-4eba-9475-47faacf41142","fbbb50fd-6c5f-408d-a817-cd795a78cb2d","2025-06-22 11:59:09.523",94,"investigation"
"7e4bb5e1-dd76-4543-bac7-35f23960b717","fbbb50fd-6c5f-408d-a817-cd795a78cb2d","2025-06-22 12:00:33.097",94,"Investigation"
"f1d799b8-4494-4ffe-99d4-be93daf8203a","603a352d-298d-43f3-8640-cbb95a481660","2025-06-22 14:59:30.739",2608,"investigation"
"f5a1e329-f8d2-44b2-8a4f-c087efae8876","603a352d-298d-43f3-8640-cbb95a481660","2025-06-22 15:00:35.784",2608,"investigation"
